OrderID,Date,Product,Category,BaseCost,SellingPrice,Quantity,TotalSales,CustomerName,CustomerLocation,PaymentMethod,Status
ORD232,15-07-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Aryan Patel,Chennai,Credit Card,Completed
ORD233,15-07-2018,Running Shoes,Footwear,2250,2925,1,2925,Quasar Desai,Hyderabad,PayPal,Cancelled
ORD234,19-07-2018,Book,Books,200,230,1,230,Urvashi Sharma,Bengaluru,Amazon Pay,Cancelled
ORD235,20-07-2018,Refrigerator,Home Appliances,20000,23000,1,23000,Trisha Kumar,Kolkata,PayPal,Completed
ORD236,22-07-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Zoya Kumar,Kolkata,PayPal,Completed
ORD237,22-07-2018,Headphones,Electronics,2500,3000,3,9000,Dhruv Yadav,Pune,Debit Card,Cancelled
ORD238,23-07-2018,Headphones,Electronics,2500,3000,1,3000,Jatin Jain,Ahmedabad,PayPal,Completed
ORD239,23-07-2018,Smartwatch,Electronics,2000,2450,5,12250,Advik Gupta,Delhi,Amazon Pay,Completed
ORD240,23-07-2018,Smartwatch,Electronics,2000,2450,1,2450,Aarav Sharma,Bengaluru,Gift Card,Pending
ORD241,24-07-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Arjun Kumar,Kolkata,Credit Card,Pending
ORD242,24-07-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Tathya Menon,Lucknow,Gift Card,Pending
ORD243,25-07-2018,Running Shoes,Footwear,2250,2925,2,5850,Kabir Patel,Chennai,Amazon Pay,Completed
ORD244,25-07-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Ruhi Yadav,Pune,Credit Card,Completed
ORD245,25-07-2018,Laptop,Electronics,37500,44062.5,1,44062.5,Divya Reddy,Jaipur,Credit Card,Cancelled
ORD246,26-07-2018,T-Shirt,Clothing,749,1160.95,2,2321.9,Kavya Reddy,Jaipur,Debit Card,Cancelled
ORD247,29-07-2018,Jeans,Clothing,1600,2320,1,2320,Kiara Kumar,Kolkata,Debit Card,Cancelled
ORD248,30-07-2018,T-Shirt,Clothing,749,1160.95,2,2321.9,Tathya Menon,Lucknow,Debit Card,Cancelled
ORD249,30-07-2018,Smartwatch,Electronics,2000,2450,3,7350,Advait Singh,Mumbai,Debit Card,Cancelled
ORD250,30-07-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Ishika Yadav,Pune,Amazon Pay,Completed
ORD251,30-07-2018,T-Shirt,Clothing,749,1160.95,2,2321.9,Ira Sharma,Bengaluru,PayPal,Pending
ORD252,01-08-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Yashvi Gupta,Delhi,Gift Card,Completed
ORD253,01-08-2018,Refrigerator,Home Appliances,20000,23000,5,115000,Yuvraj Desai,Hyderabad,PayPal,Cancelled
ORD254,01-08-2018,Smartwatch,Electronics,2000,2450,4,9800,Kairav Singh,Mumbai,Credit Card,Completed
ORD255,02-08-2018,Jeans,Clothing,1600,2320,3,6960,Yuvraj Desai,Hyderabad,Credit Card,Cancelled
ORD256,06-08-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Ananya Patel,Chennai,Credit Card,Pending
ORD257,07-08-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Waman Patel,Chennai,Amazon Pay,Completed
ORD258,08-08-2018,Headphones,Electronics,2500,3000,3,9000,Prisha Gupta,Delhi,Debit Card,Cancelled
ORD259,10-08-2018,T-Shirt,Clothing,749,1160.95,2,2321.9,Kiara Kumar,Kolkata,PayPal,Pending
ORD260,10-08-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Akira Gupta,Delhi,Credit Card,Cancelled
ORD261,10-08-2018,Smartphone,Electronics,5991,6679.97,1,6679.97,Samar Reddy,Jaipur,Gift Card,Pending
ORD262,11-08-2018,Running Shoes,Footwear,2250,2925,1,2925,Uday Desai,Hyderabad,PayPal,Completed
ORD263,11-08-2018,Headphones,Electronics,2500,3000,2,6000,Jhanvi Gupta,Delhi,PayPal,Pending
ORD264,11-08-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Siya Singh,Mumbai,Debit Card,Completed
ORD265,11-08-2018,Refrigerator,Home Appliances,20000,23000,2,46000,Daksh Sharma,Bengaluru,Debit Card,Pending
ORD266,12-08-2018,T-Shirt,Clothing,749,1160.95,1,1160.95,Sia Reddy,Jaipur,Credit Card,Completed
ORD267,12-08-2018,Running Shoes,Footwear,2250,2925,1,2925,Quasar Desai,Hyderabad,Gift Card,Cancelled
ORD268,19-08-2018,Jeans,Clothing,1600,2320,5,11600,Saisha Jain,Ahmedabad,Debit Card,Pending
ORD269,19-08-2018,Smartwatch,Electronics,2000,2450,1,2450,Aaditya Desai,Hyderabad,Gift Card,Completed
ORD270,20-08-2018,Jeans,Clothing,1600,2320,2,4640,Advait Singh,Mumbai,Credit Card,Pending
ORD271,20-08-2018,Book,Books,200,230,4,920,Avni Kumar,Kolkata,Gift Card,Cancelled
ORD272,20-08-2018,Running Shoes,Footwear,2250,2925,4,11700,Vrinda Singh,Mumbai,PayPal,Completed
ORD273,20-08-2018,Headphones,Electronics,2500,3000,4,12000,Reyansh Yadav,Pune,Debit Card,Pending
ORD274,21-08-2018,Refrigerator,Home Appliances,20000,23000,2,46000,Avani Desai,Hyderabad,Debit Card,Pending
ORD275,21-08-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Saisha Jain,Ahmedabad,PayPal,Completed
ORD276,24-08-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Saisha Jain,Ahmedabad,Debit Card,Pending
ORD277,24-08-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Aryan Patel,Chennai,Amazon Pay,Completed
ORD278,24-08-2018,Smartwatch,Electronics,2000,2450,5,12250,Parth Patel,Chennai,PayPal,Completed
ORD279,26-08-2018,Headphones,Electronics,2500,3000,3,9000,Sara Menon,Lucknow,Gift Card,Pending
ORD280,26-08-2018,Book,Books,200,230,1,230,Vrinda Singh,Mumbai,Amazon Pay,Completed
ORD281,27-08-2018,Headphones,Electronics,2500,3000,3,9000,Gagan Kumar,Kolkata,Debit Card,Cancelled
ORD282,27-08-2018,Headphones,Electronics,2500,3000,1,3000,Varun Singh,Mumbai,Credit Card,Completed
ORD283,28-08-2018,Running Shoes,Footwear,2250,2925,5,14625,Shruti Reddy,Jaipur,Gift Card,Pending
ORD284,28-08-2018,Smartphone,Electronics,5991,6679.97,1,6679.97,Vrinda Singh,Mumbai,PayPal,Cancelled
ORD285,28-08-2018,Refrigerator,Home Appliances,20000,23000,4,92000,Zia Yadav,Pune,Credit Card,Pending
ORD286,29-08-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Aarav Sharma,Bengaluru,PayPal,Completed
ORD287,30-08-2018,Running Shoes,Footwear,2250,2925,5,14625,Ruhi Yadav,Pune,Credit Card,Cancelled
ORD288,30-08-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Vrinda Singh,Mumbai,Debit Card,Completed
ORD289,31-08-2018,Headphones,Electronics,2500,3000,3,9000,Ishika Yadav,Pune,PayPal,Cancelled
ORD290,01-09-2018,Smartwatch,Electronics,2000,2450,2,4900,Advik Gupta,Delhi,Credit Card,Cancelled
ORD291,02-09-2018,Laptop,Electronics,37500,44062.5,1,44062.5,Chahat Menon,Lucknow,Gift Card,Pending
ORD292,02-09-2018,Smartwatch,Electronics,2000,2450,3,7350,Deepika Singh,Mumbai,Debit Card,Completed
ORD293,03-09-2018,Book,Books,200,230,1,230,Ruhi Yadav,Pune,Amazon Pay,Completed
ORD294,04-09-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Divya Reddy,Jaipur,PayPal,Completed
ORD295,04-09-2018,Smartwatch,Electronics,2000,2450,4,9800,Vrinda Singh,Mumbai,Credit Card,Completed
ORD296,07-09-2018,Running Shoes,Footwear,2250,2925,1,2925,Vanya Yadav,Pune,PayPal,Completed
ORD297,08-09-2018,Running Shoes,Footwear,2250,2925,1,2925,Zia Yadav,Pune,PayPal,Completed
ORD298,10-09-2018,Jeans,Clothing,1600,2320,5,11600,Ira Sharma,Bengaluru,Debit Card,Cancelled
ORD299,11-09-2018,Running Shoes,Footwear,2250,2925,1,2925,Aryan Patel,Chennai,PayPal,Completed
ORD300,14-09-2018,Book,Books,200,230,1,230,Rishabh Patel,Chennai,Gift Card,Cancelled
ORD301,15-09-2018,Headphones,Electronics,2500,3000,2,6000,Kavya Reddy,Jaipur,PayPal,Pending
ORD302,16-09-2018,Jeans,Clothing,1600,2320,2,4640,Sia Reddy,Jaipur,PayPal,Completed
ORD303,17-09-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Siya Singh,Mumbai,Credit Card,Completed
ORD304,17-09-2018,Refrigerator,Home Appliances,20000,23000,4,92000,Yuvraj Desai,Hyderabad,PayPal,Pending
ORD305,19-09-2018,Smartwatch,Electronics,2000,2450,3,7350,Shlok Jain,Ahmedabad,Debit Card,Cancelled
ORD306,20-09-2018,Jeans,Clothing,1600,2320,2,4640,Kairav Singh,Mumbai,Credit Card,Pending
ORD307,22-09-2018,Running Shoes,Footwear,2250,2925,3,8775,Vrinda Singh,Mumbai,Credit Card,Pending
ORD308,24-09-2018,Book,Books,200,230,1,230,Shanaya Jain,Ahmedabad,Gift Card,Cancelled
ORD309,24-09-2018,T-Shirt,Clothing,749,1160.95,1,1160.95,Kairav Singh,Mumbai,Credit Card,Pending
ORD310,27-09-2018,Headphones,Electronics,2500,3000,3,9000,Ishaan Singh,Mumbai,Debit Card,Cancelled
ORD311,27-09-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Vivaan Reddy,Jaipur,Credit Card,Cancelled
ORD312,27-09-2018,Refrigerator,Home Appliances,20000,23000,2,46000,Aditi Singh,Mumbai,Credit Card,Completed
ORD313,28-09-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Advik Gupta,Delhi,Amazon Pay,Completed
ORD314,28-09-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Pranav Desai,Hyderabad,Debit Card,Pending
ORD315,28-09-2018,Running Shoes,Footwear,2250,2925,5,14625,Meher Sharma,Bengaluru,Credit Card,Cancelled
ORD316,29-09-2018,Book,Books,200,230,5,1150,Sia Reddy,Jaipur,Credit Card,Pending
ORD317,30-09-2018,Washing Machine,Home Appliances,16000,19200,3,57600,Aditi Singh,Mumbai,Credit Card,Cancelled
ORD318,01-10-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Aditi Singh,Mumbai,Gift Card,Pending
ORD319,02-10-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Varun Singh,Mumbai,Amazon Pay,Completed
ORD320,02-10-2018,T-Shirt,Clothing,749,1160.95,3,3482.85,Mishka Patel,Chennai,PayPal,Completed
ORD321,04-10-2018,Smartwatch,Electronics,2000,2450,5,12250,Rashi Yadav,Pune,Amazon Pay,Completed
ORD322,05-10-2018,Running Shoes,Footwear,2250,2925,4,11700,Yuvraj Desai,Hyderabad,PayPal,Completed
ORD323,05-10-2018,Smartwatch,Electronics,2000,2450,5,12250,Zia Yadav,Pune,PayPal,Completed
ORD324,05-10-2018,T-Shirt,Clothing,749,1160.95,5,5804.75,Aarav Sharma,Bengaluru,PayPal,Completed
ORD325,06-10-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Naman Reddy,Jaipur,PayPal,Cancelled
ORD326,06-10-2018,Laptop,Electronics,37500,44062.5,4,176250,Aditi Singh,Mumbai,Credit Card,Completed
ORD327,07-10-2018,Book,Books,200,230,1,230,Lara Gupta,Delhi,Amazon Pay,Completed
ORD328,07-10-2018,Smartphone,Electronics,5991,6679.97,3,20039.91,Aryan Patel,Chennai,Credit Card,Completed
ORD329,12-10-2018,Book,Books,200,230,1,230,Tathya Menon,Lucknow,Debit Card,Cancelled
ORD330,13-10-2018,Smartphone,Electronics,5991,6679.97,1,6679.97,Siya Singh,Mumbai,PayPal,Completed
ORD331,13-10-2018,Jeans,Clothing,1600,2320,5,11600,Chahat Menon,Lucknow,Debit Card,Cancelled
ORD332,16-10-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Siya Singh,Mumbai,Amazon Pay,Completed
ORD333,16-10-2018,Washing Machine,Home Appliances,16000,19200,5,96000,Ansh Jain,Ahmedabad,Amazon Pay,Pending
ORD334,16-10-2018,Headphones,Electronics,2500,3000,3,9000,Naisha Kumar,Kolkata,PayPal,Cancelled
ORD335,18-10-2018,Smartwatch,Electronics,2000,2450,5,12250,Gagan Kumar,Kolkata,Debit Card,Pending
ORD336,18-10-2018,Jeans,Clothing,1600,2320,3,6960,Pranav Desai,Hyderabad,Gift Card,Completed
ORD337,19-10-2018,Jeans,Clothing,1600,2320,5,11600,Manya Yadav,Pune,Debit Card,Pending
ORD338,19-10-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Vedika Jain,Ahmedabad,Debit Card,Pending
ORD339,19-10-2018,Headphones,Electronics,2500,3000,4,12000,Rishabh Patel,Chennai,Debit Card,Pending
ORD340,21-10-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Bhavya Reddy,Jaipur,Gift Card,Pending
ORD341,22-10-2018,Smartwatch,Electronics,2000,2450,3,7350,Chahat Menon,Lucknow,Gift Card,Pending
ORD342,23-10-2018,T-Shirt,Clothing,749,1160.95,3,3482.85,Quasar Desai,Hyderabad,PayPal,Pending
ORD343,24-10-2018,Running Shoes,Footwear,2250,2925,3,8775,Gaurav Sharma,Bengaluru,Credit Card,Pending
ORD344,25-10-2018,Smartwatch,Electronics,2000,2450,3,7350,Krish Desai,Hyderabad,Gift Card,Pending
ORD345,28-10-2018,Washing Machine,Home Appliances,16000,19200,2,38400,Zia Yadav,Pune,Gift Card,Cancelled
ORD346,29-10-2018,Jeans,Clothing,1600,2320,4,9280,Eklavya Gupta,Delhi,Amazon Pay,Pending
ORD347,31-10-2018,Smartwatch,Electronics,2000,2450,2,4900,Sia Reddy,Jaipur,Debit Card,Completed
ORD348,31-10-2018,Headphones,Electronics,2500,3000,4,12000,Chahat Menon,Lucknow,Gift Card,Cancelled
ORD349,03-11-2018,Smartwatch,Electronics,2000,2450,1,2450,Lakshya Menon,Lucknow,Debit Card,Pending
ORD350,04-11-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Vidhi Gupta,Delhi,Credit Card,Completed
ORD351,04-11-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Advik Gupta,Delhi,Credit Card,Cancelled
ORD352,05-11-2018,Running Shoes,Footwear,2250,2925,1,2925,Navya Menon,Lucknow,PayPal,Completed
ORD353,06-11-2018,Running Shoes,Footwear,2250,2925,1,2925,Sia Reddy,Jaipur,Credit Card,Pending
ORD354,06-11-2018,Washing Machine,Home Appliances,16000,19200,3,57600,Uday Desai,Hyderabad,Credit Card,Cancelled
ORD355,07-11-2018,Smartwatch,Electronics,2000,2450,4,9800,Naman Reddy,Jaipur,Debit Card,Cancelled
ORD356,08-11-2018,T-Shirt,Clothing,749,1160.95,5,5804.75,Tathya Menon,Lucknow,Amazon Pay,Completed
ORD357,08-11-2018,Smartwatch,Electronics,2000,2450,4,9800,Amara Yadav,Pune,Credit Card,Completed
ORD358,08-11-2018,Book,Books,200,230,2,460,Naman Reddy,Jaipur,Debit Card,Completed
ORD359,09-11-2018,Washing Machine,Home Appliances,16000,19200,5,96000,Navya Menon,Lucknow,Amazon Pay,Pending
ORD360,09-11-2018,Running Shoes,Footwear,2250,2925,1,2925,Yuvraj Desai,Hyderabad,PayPal,Completed
ORD361,11-11-2018,Smartwatch,Electronics,2000,2450,3,7350,Daksh Sharma,Bengaluru,Debit Card,Cancelled
ORD362,11-11-2018,Running Shoes,Footwear,2250,2925,1,2925,Kairav Singh,Mumbai,PayPal,Completed
ORD363,11-11-2018,Smartwatch,Electronics,2000,2450,1,2450,Tanvi Gupta,Delhi,Gift Card,Pending
ORD364,13-11-2018,Laptop,Electronics,37500,44062.5,1,44062.5,Zara Menon,Lucknow,Amazon Pay,Cancelled
ORD365,13-11-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Vivaan Reddy,Jaipur,PayPal,Completed
ORD366,13-11-2018,Headphones,Electronics,2500,3000,3,9000,Neel Singh,Mumbai,Debit Card,Cancelled
ORD367,13-11-2018,Smartphone,Electronics,5991,6679.97,3,20039.91,Aarav Sharma,Bengaluru,Debit Card,Cancelled
ORD368,13-11-2018,Laptop,Electronics,37500,44062.5,4,176250,Gaurav Sharma,Bengaluru,Credit Card,Completed
ORD369,13-11-2018,Running Shoes,Footwear,2250,2925,4,11700,Varun Singh,Mumbai,PayPal,Completed
ORD370,13-11-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Reyansh Yadav,Pune,Credit Card,Cancelled
ORD371,15-11-2018,Headphones,Electronics,2500,3000,2,6000,Shruti Reddy,Jaipur,Debit Card,Completed
ORD372,15-11-2018,Running Shoes,Footwear,2250,2925,2,5850,Hrehaan Menon,Lucknow,Gift Card,Pending
ORD373,16-11-2018,Book,Books,200,230,1,230,Prisha Gupta,Delhi,Amazon Pay,Completed
ORD374,20-11-2018,Book,Books,200,230,1,230,Shaurya Sharma,Bengaluru,Gift Card,Pending
ORD375,20-11-2018,Headphones,Electronics,2500,3000,3,9000,Waman Patel,Chennai,Debit Card,Cancelled
ORD376,21-11-2018,Book,Books,200,230,1,230,Advait Singh,Mumbai,Credit Card,Cancelled
ORD377,21-11-2018,Smartphone,Electronics,5991,6679.97,3,20039.91,Ayush Yadav,Pune,Credit Card,Pending
ORD378,21-11-2018,Smartwatch,Electronics,2000,2450,4,9800,Krish Desai,Hyderabad,Credit Card,Completed
ORD379,21-11-2018,Refrigerator,Home Appliances,20000,23000,3,69000,Tathya Menon,Lucknow,Credit Card,Pending
ORD380,22-11-2018,Book,Books,200,230,3,690,Tanish Menon,Lucknow,Amazon Pay,Pending
ORD381,25-11-2018,Running Shoes,Footwear,2250,2925,5,14625,Aditi Singh,Mumbai,Credit Card,Cancelled
ORD382,26-11-2018,Smartwatch,Electronics,2000,2450,5,12250,Aarav Sharma,Bengaluru,Credit Card,Pending
ORD383,29-11-2018,T-Shirt,Clothing,749,1160.95,3,3482.85,Eva Jain,Ahmedabad,PayPal,Completed
ORD384,29-11-2018,Refrigerator,Home Appliances,20000,23000,2,46000,Ishaan Singh,Mumbai,Debit Card,Pending
ORD385,29-11-2018,Jeans,Clothing,1600,2320,5,11600,Bhavya Reddy,Jaipur,Debit Card,Pending
ORD386,30-11-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Vanya Yadav,Pune,PayPal,Completed
ORD387,03-12-2018,Refrigerator,Home Appliances,20000,23000,2,46000,Siya Singh,Mumbai,PayPal,Cancelled
ORD388,04-12-2018,Jeans,Clothing,1600,2320,2,4640,Divya Reddy,Jaipur,Credit Card,Completed
ORD389,05-12-2018,Smartphone,Electronics,5991,6679.97,5,33399.85,Naman Reddy,Jaipur,Gift Card,Completed
ORD390,06-12-2018,Laptop,Electronics,37500,44062.5,2,88125,Eva Jain,Ahmedabad,PayPal,Cancelled
ORD391,06-12-2018,Running Shoes,Footwear,2250,2925,2,5850,Lakshya Menon,Lucknow,Amazon Pay,Completed
ORD392,06-12-2018,Headphones,Electronics,2500,3000,3,9000,Advik Gupta,Delhi,PayPal,Cancelled
ORD393,07-12-2018,Refrigerator,Home Appliances,20000,23000,2,46000,Navya Menon,Lucknow,PayPal,Cancelled
ORD394,07-12-2018,Running Shoes,Footwear,2250,2925,2,5850,Rishabh Patel,Chennai,PayPal,Completed
ORD395,07-12-2018,Running Shoes,Footwear,2250,2925,2,5850,Mishka Patel,Chennai,PayPal,Completed
ORD396,07-12-2018,Book,Books,200,230,1,230,Tanvi Gupta,Delhi,Debit Card,Cancelled
ORD397,08-12-2018,Book,Books,200,230,3,690,Rishabh Patel,Chennai,Gift Card,Cancelled
ORD398,08-12-2018,Smartwatch,Electronics,2000,2450,3,7350,Gagan Kumar,Kolkata,Debit Card,Pending
ORD399,09-12-2018,Book,Books,200,230,1,230,Deepika Singh,Mumbai,Amazon Pay,Cancelled
ORD400,09-12-2018,Laptop,Electronics,37500,44062.5,5,220312.5,Uday Desai,Hyderabad,Credit Card,Cancelled
ORD401,09-12-2018,Smartphone,Electronics,5991,6679.97,4,26719.88,Vedika Jain,Ahmedabad,Amazon Pay,Completed
ORD402,10-12-2018,Book,Books,200,230,1,230,Parth Patel,Chennai,Credit Card,Cancelled
ORD403,10-12-2018,Headphones,Electronics,2500,3000,1,3000,Shruti Reddy,Jaipur,Amazon Pay,Completed
ORD404,12-12-2018,T-Shirt,Clothing,749,1160.95,1,1160.95,Riya Kumar,Kolkata,Credit Card,Pending
ORD405,12-12-2018,Book,Books,200,230,4,920,Vidhi Gupta,Delhi,Credit Card,Completed
ORD406,16-12-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Myra Jain,Ahmedabad,Credit Card,Pending
ORD407,16-12-2018,Jeans,Clothing,1600,2320,4,9280,Neel Singh,Mumbai,Credit Card,Completed
ORD408,17-12-2018,Smartphone,Electronics,5991,6679.97,2,13359.94,Aaditya Desai,Hyderabad,Credit Card,Completed
ORD409,17-12-2018,Book,Books,200,230,1,230,Mishka Patel,Chennai,Debit Card,Cancelled
ORD410,17-12-2018,T-Shirt,Clothing,749,1160.95,5,5804.75,Trisha Kumar,Kolkata,Amazon Pay,Completed
ORD411,18-12-2018,Jeans,Clothing,1600,2320,1,2320,Lakshya Menon,Lucknow,Debit Card,Cancelled
ORD412,19-12-2018,Washing Machine,Home Appliances,16000,19200,4,76800,Vihan Sharma,Bengaluru,Amazon Pay,Pending
ORD413,20-12-2018,Laptop,Electronics,37500,44062.5,5,220312.5,Aaradhya Sharma,Bengaluru,PayPal,Completed
ORD414,21-12-2018,Jeans,Clothing,1600,2320,2,4640,Tanvi Gupta,Delhi,Credit Card,Completed
ORD415,21-12-2018,Headphones,Electronics,2500,3000,3,9000,Ansh Jain,Ahmedabad,Debit Card,Cancelled
ORD416,24-12-2018,Washing Machine,Home Appliances,16000,19200,5,96000,Tanvi Gupta,Delhi,Debit Card,Completed
ORD417,24-12-2018,Book,Books,200,230,1,230,Kabir Patel,Chennai,Debit Card,Cancelled
ORD418,25-12-2018,Jeans,Clothing,1600,2320,5,11600,Om Sharma,Bengaluru,Debit Card,Pending
ORD419,26-12-2018,Smartwatch,Electronics,2000,2450,5,12250,Eva Jain,Ahmedabad,Debit Card,Completed
ORD420,28-12-2018,Headphones,Electronics,2500,3000,3,9000,Navya Menon,Lucknow,PayPal,Cancelled
ORD421,29-12-2018,Laptop,Electronics,37500,44062.5,3,132187.5,Disha Jain,Ahmedabad,Amazon Pay,Completed
ORD422,29-12-2018,Book,Books,200,230,5,1150,Ayush Yadav,Pune,Amazon Pay,Pending
ORD423,30-12-2018,Headphones,Electronics,2500,3000,5,15000,Amara Yadav,Pune,Amazon Pay,Cancelled
ORD424,31-12-2018,Book,Books,200,230,5,1150,Manya Yadav,Pune,PayPal,Pending
ORD425,01-01-2019,Jeans,Clothing,1672,2424.4,5,12122,Tanvi Gupta,Delhi,Debit Card,Cancelled
ORD426,03-01-2019,Washing Machine,Home Appliances,16720,20064,5,100320,Eva Jain,Ahmedabad,Amazon Pay,Pending
ORD427,05-01-2019,Jeans,Clothing,1672,2424.4,2,4848.8,Harsh Desai,Hyderabad,Credit Card,Pending
ORD428,05-01-2019,Running Shoes,Footwear,2351.25,3056.62,3,9169.86,Sia Reddy,Jaipur,Debit Card,Cancelled
ORD429,06-01-2019,Smartwatch,Electronics,2090,2560.25,3,7680.75,Quasar Desai,Hyderabad,Debit Card,Pending
ORD430,06-01-2019,Headphones,Electronics,2612.5,3135,4,12540,Pari Singh,Mumbai,Gift Card,Cancelled
ORD431,07-01-2019,Jeans,Clothing,1672,2424.4,1,2424.4,Sara Menon,Lucknow,Debit Card,Cancelled
ORD432,08-01-2019,Smartphone,Electronics,6260.6,6980.56,3,20941.68,Vedika Jain,Ahmedabad,Gift Card,Completed
ORD433,08-01-2019,T-Shirt,Clothing,782.71,1213.19,2,2426.38,Ira Sharma,Bengaluru,PayPal,Pending
ORD434,08-01-2019,T-Shirt,Clothing,782.71,1213.19,1,1213.19,Mishka Patel,Chennai,Amazon Pay,Pending
ORD435,11-01-2019,Smartwatch,Electronics,2090,2560.25,3,7680.75,Disha Jain,Ahmedabad,Debit Card,Completed
ORD436,11-01-2019,Washing Machine,Home Appliances,16720,20064,1,20064,Ruhi Yadav,Pune,Credit Card,Completed
ORD437,12-01-2019,Smartwatch,Electronics,2090,2560.25,4,10241,Ruhi Yadav,Pune,Credit Card,Completed
ORD438,13-01-2019,Smartwatch,Electronics,2090,2560.25,5,12801.25,Om Sharma,Bengaluru,Amazon Pay,Completed
ORD439,13-01-2019,Headphones,Electronics,2612.5,3135,3,9405,Sara Menon,Lucknow,Amazon Pay,Cancelled
ORD440,15-01-2019,Book,Books,209,240.35,1,240.35,Zia Yadav,Pune,Gift Card,Pending
ORD441,15-01-2019,Headphones,Electronics,2612.5,3135,2,6270,Saisha Jain,Ahmedabad,PayPal,Completed
ORD442,19-01-2019,Jeans,Clothing,1672,2424.4,1,2424.4,Yuvaan Patel,Chennai,PayPal,Cancelled
ORD443,20-01-2019,Smartphone,Electronics,6260.6,6980.56,5,34902.8,Zia Yadav,Pune,Gift Card,Completed
ORD444,21-01-2019,Smartwatch,Electronics,2090,2560.25,3,7680.75,Bhavya Reddy,Jaipur,Amazon Pay,Completed
ORD445,22-01-2019,Laptop,Electronics,39187.5,46045.31,5,230226.55,Vihan Sharma,Bengaluru,Credit Card,Cancelled
ORD446,22-01-2019,Smartphone,Electronics,6260.6,6980.56,4,27922.24,Eva Jain,Ahmedabad,Credit Card,Pending
ORD447,22-01-2019,Laptop,Electronics,39187.5,46045.31,3,138135.93,Naman Reddy,Jaipur,Credit Card,Pending
ORD448,24-01-2019,Smartwatch,Electronics,2090,2560.25,3,7680.75,Ananya Patel,Chennai,Amazon Pay,Completed
ORD449,26-01-2019,Smartphone,Electronics,6260.6,6980.56,2,13961.12,Trisha Kumar,Kolkata,Debit Card,Pending
ORD450,27-01-2019,Washing Machine,Home Appliances,16720,20064,2,40128,Yuvaan Patel,Chennai,PayPal,Cancelled
ORD451,27-01-2019,Running Shoes,Footwear,2351.25,3056.62,3,9169.86,Gia Reddy,Jaipur,Credit Card,Pending
ORD452,28-01-2019,Washing Machine,Home Appliances,16720,20064,4,80256,Manya Yadav,Pune,Amazon Pay,Pending
ORD453,28-01-2019,Laptop,Electronics,39187.5,46045.31,5,230226.55,Aryan Patel,Chennai,Credit Card,Cancelled
ORD454,29-01-2019,Headphones,Electronics,2612.5,3135,3,9405,Varun Singh,Mumbai,Debit Card,Cancelled
